s,match_i,ed,ed_dot,efai,efai_dot,project_curv,ego_x,ego_y
112.405,1124,-0.306324,0.0221497,0.00535583,0.258527,-0.031023,-49.6806,149.229
112.818,1128,-0.320084,0.0219931,0.00539358,0.255211,-0.031023,-50.0408,149.424
112.818,1128,-0.320084,0.0219931,0.00539358,0.255211,-0.031023,-50.0408,149.424
113.229,1132,-0.333838,0.0220923,0.00541036,0.255796,-0.031023,-50.3968,149.623
113.229,1132,-0.333838,0.0220923,0.00541036,0.255796,-0.031023,-50.3968,149.623
113.643,1136,-0.347651,0.0223409,0.00542985,0.257727,-0.031023,-50.7521,149.827
113.643,1136,-0.347651,0.0223409,0.00542985,0.257727,-0.031023,-50.7521,149.827
114.062,1141,-0.361541,0.0228693,0.00550626,0.259999,-0.031023,-51.1078,150.037
114.062,1141,-0.361541,0.0228693,0.00550626,0.259999,-0.031023,-51.1078,150.037
114.481,1145,-0.375399,0.0229927,0.00555941,0.259074,-0.031023,-51.4625,150.253
114.481,1145,-0.375399,0.0229927,0.00555941,0.259074,-0.031023,-51.4625,150.253
114.895,1149,-0.389105,0.0228361,0.00560002,0.255746,-0.031023,-51.8095,150.47
114.895,1149,-0.389105,0.0228361,0.00560002,0.255746,-0.031023,-51.8095,150.47
115.307,1153,-0.402801,0.0229294,0.0056151,0.256375,-0.031023,-52.1519,150.691
115.307,1153,-0.402801,0.0229294,0.0056151,0.256375,-0.031023,-52.1519,150.691
115.722,1157,-0.41655,0.0231779,0.00563293,0.258311,-0.031023,-52.4934,150.918
115.722,1157,-0.41655,0.0231779,0.00563293,0.258311,-0.031023,-52.4934,150.918
116.14,1161,-0.430395,0.0235608,0.00567229,0.260587,-0.031023,-52.8349,151.151
116.14,1161,-0.430395,0.0235608,0.00567229,0.260587,-0.031023,-52.8349,151.151
116.562,1166,-0.444226,0.0238415,0.00576441,0.259658,-0.031023,-53.1749,151.389
116.562,1166,-0.444226,0.0238415,0.00576441,0.259658,-0.031023,-53.1749,151.389
116.977,1170,-0.457904,0.0236703,0.0058043,0.256323,-0.031023,-53.5072,151.628
116.977,1170,-0.457904,0.0236703,0.0058043,0.256323,-0.031023,-53.5072,151.628
117.39,1174,-0.471542,0.0237808,0.00582313,0.256906,-0.031023,-53.8348,151.871
117.39,1174,-0.471542,0.0237808,0.00582313,0.256906,-0.031023,-53.8348,151.871
117.806,1178,-0.485263,0.0240319,0.00584032,0.258894,-0.031023,-54.1609,152.119
117.806,1178,-0.485263,0.0240319,0.00584032,0.258894,-0.031023,-54.1609,152.119
118.225,1182,-0.499075,0.0244187,0.00587857,0.261171,-0.031023,-54.4867,152.373
118.225,1182,-0.499075,0.0244187,0.00587857,0.261171,-0.031023,-54.4867,152.373
118.646,1186,-0.512893,0.0245083,0.00592516,0.260245,-0.031023,-54.8107,152.633
118.646,1186,-0.512893,0.0245083,0.00592516,0.260245,-0.031023,-54.8107,152.633
119.064,1191,-0.526519,0.0245159,0.00601126,0.256903,-0.031023,-55.1269,152.893
119.064,1191,-0.526519,0.0245159,0.00601126,0.256903,-0.031023,-55.1269,152.893
119.478,1195,-0.540102,0.0246142,0.00602699,0.257488,-0.031023,-55.4381,153.157
119.478,1195,-0.540102,0.0246142,0.00602699,0.257488,-0.031023,-55.4381,153.157
119.894,1199,-0.553781,0.0248808,0.00604632,0.259419,-0.031023,-55.7475,153.425
119.894,1199,-0.553781,0.0248808,0.00604632,0.259419,-0.031023,-55.7475,153.425
120.314,1203,-0.567529,0.0252625,0.00608157,0.261757,-0.031023,-56.0562,153.7
120.314,1203,-0.567529,0.0252625,0.00608157,0.261757,-0.031023,-56.0562,153.7
120.736,1207,-0.58131,0.0253404,0.00612622,0.260825,-0.031023,-56.3627,153.98
120.736,1207,-0.58131,0.0253404,0.00612622,0.260825,-0.031023,-56.3627,153.98
121.155,1212,-0.59492,0.0253531,0.0062163,0.257479,-0.031023,-56.6614,154.261
121.155,1212,-0.59492,0.0253531,0.0062163,0.257479,-0.031023,-56.6614,154.261
121.569,1216,-0.608452,0.0254382,0.00622846,0.258064,-0.031023,-56.9549,154.543
121.569,1216,-0.608452,0.0254382,0.00622846,0.258064,-0.031023,-56.9549,154.543
121.987,1220,-0.622069,0.0257004,0.00624515,0.259995,-0.031023,-57.2463,154.831
121.987,1220,-0.622069,0.0257004,0.00624515,0.259995,-0.031023,-57.2463,154.831
122.408,1224,-0.635767,0.0260833,0.00627888,0.26234,-0.031023,-57.5366,155.126
122.408,1224,-0.635767,0.0260833,0.00627888,0.26234,-0.031023,-57.5366,155.126
122.831,1228,-0.64951,0.0261573,0.00632348,0.261401,-0.031023,-57.8243,155.425
122.831,1228,-0.64951,0.0261573,0.00632348,0.261401,-0.031023,-57.8243,155.425
123.248,1232,-0.663057,0.0259121,0.00635323,0.258046,-0.031023,-58.1041,155.724
123.248,1232,-0.663057,0.0259121,0.00635323,0.258046,-0.031023,-58.1041,155.724
123.666,1237,-0.676554,0.0262503,0.00642721,0.258632,-0.031023,-58.3787,156.026
123.666,1237,-0.676554,0.0262503,0.00642721,0.258632,-0.031023,-58.3787,156.026
124.084,1241,-0.690108,0.0265142,0.00644283,0.260566,-0.031023,-58.6509,156.332
124.084,1241,-0.690108,0.0265142,0.00644283,0.260566,-0.031023,-58.6509,156.332
124.506,1245,-0.703758,0.0269248,0.00648128,0.262832,-0.031023,-58.9214,156.644
124.506,1245,-0.703758,0.0269248,0.00648128,0.262832,-0.031023,-58.9214,156.644
124.93,1249,-0.717431,0.0269856,0.00652357,0.26197,-0.031023,-59.189,156.962
124.93,1249,-0.717431,0.0269856,0.00652357,0.26197,-0.031023,-59.189,156.962
125.348,1253,-0.730949,0.0267253,0.00655239,0.258609,-0.031023,-59.4489,157.279
125.348,1253,-0.730949,0.0267253,0.00655239,0.258609,-0.031023,-59.4489,157.279
125.767,1258,-0.744387,0.0270803,0.00663027,0.259203,-0.031023,-59.7034,157.597
125.767,1258,-0.744387,0.0270803,0.00663027,0.259203,-0.031023,-59.7034,157.597
126.186,1262,-0.757908,0.0273325,0.00664153,0.261138,-0.031023,-59.955,157.921
126.186,1262,-0.757908,0.0273325,0.00664153,0.261138,-0.031023,-59.955,157.921
126.608,1266,-0.771511,0.0277402,0.00667743,0.263404,-0.031023,-60.2046,158.25
126.608,1266,-0.771511,0.0277402,0.00667743,0.263404,-0.031023,-60.2046,158.25
127.033,1270,-0.785138,0.0277836,0.00671628,0.262545,-0.031023,-60.451,158.584
127.033,1270,-0.785138,0.0277836,0.00671628,0.262545,-0.031023,-60.451,158.584
127.455,1275,-0.79861,0.0278199,0.00682063,0.259173,-0.031023,-60.6897,158.917
127.455,1275,-0.79861,0.0278199,0.00682063,0.259173,-0.031023,-60.6897,158.917
127.872,1279,-0.812012,0.0278908,0.00682849,0.259767,-0.031023,-60.9229,159.252
127.872,1279,-0.812012,0.0278908,0.00682849,0.259767,-0.031023,-60.9229,159.252
128.292,1283,-0.82548,0.0281487,0.00683957,0.261701,-0.031023,-61.1529,159.591
128.292,1283,-0.82548,0.0281487,0.00683957,0.261701,-0.031023,-61.1529,159.591
128.716,1287,-0.839053,0.0285271,0.00686672,0.264066,-0.031023,-61.3805,159.936
128.716,1287,-0.839053,0.0285271,0.00686672,0.264066,-0.031023,-61.3805,159.936
129.141,1291,-0.85264,0.0285548,0.00690255,0.263116,-0.031023,-61.6046,160.285
129.141,1291,-0.85264,0.0285548,0.00690255,0.263116,-0.031023,-61.6046,160.285
129.564,1296,-0.866033,0.0285988,0.00701151,0.259735,-0.031023,-61.8211,160.633
129.564,1296,-0.866033,0.0285988,0.00701151,0.259735,-0.031023,-61.8211,160.633
129.982,1300,-0.879391,0.0286636,0.00701742,0.260323,-0.031023,-62.0319,160.982
129.982,1300,-0.879391,0.0286636,0.00701742,0.260323,-0.031023,-62.0319,160.982
130.403,1304,-0.892822,0.0289223,0.00702758,0.262253,-0.031023,-62.2393,161.336
130.403,1304,-0.892822,0.0289223,0.00702758,0.262253,-0.031023,-62.2393,161.336
130.825,1308,-0.906477,0.0173731,0.00418175,0.132013,0,-62.4439,161.695
130.825,1308,-0.906477,0.0173731,0.00418175,0.132013,0,-62.4439,161.695
131.24,1312,-0.923942,-0.037279,-0.00901142,0.131563,0,-62.6446,162.058
131.24,1312,-0.923942,-0.037279,-0.00901142,0.131563,0,-62.6446,162.058
131.649,1316,-0.946569,-0.0899136,-0.0220449,0.129972,0,-62.8379,162.42
131.649,1316,-0.946569,-0.0899136,-0.0220449,0.129972,0,-62.8379,162.42
132.057,1321,-0.963113,-0.107715,-0.0263823,0.0133982,0,-63.0355,162.776
132.057,1321,-0.963113,-0.107715,-0.0263823,0.0133982,0,-63.0355,162.776
132.466,1325,-0.973791,-0.106756,-0.0259495,-0.00885499,0,-63.2394,163.132
132.466,1325,-0.973791,-0.106756,-0.0259495,-0.00885499,0,-63.2394,163.132
132.873,1329,-0.982221,-0.12342,-0.0297203,-0.118625,0.0225339,-63.4478,163.489
132.873,1329,-0.982221,-0.12342,-0.0297203,-0.118625,0.0225339,-63.4478,163.489
133.279,1333,-0.991603,-0.146531,-0.0354365,-0.127234,0.0225339,-63.6595,163.846
133.279,1333,-0.991603,-0.146531,-0.0354365,-0.127234,0.0225339,-63.6595,163.846
133.68,1337,-1.00275,-0.16655,-0.0408509,-0.125915,0.0225339,-63.8698,164.198
133.68,1337,-1.00275,-0.16655,-0.0408509,-0.125915,0.0225339,-63.8698,164.198
134.078,1341,-1.00781,-0.162941,-0.0399717,-0.212781,0.0225339,-64.0871,164.542
134.078,1341,-1.00781,-0.162941,-0.0399717,-0.212781,0.0225339,-64.0871,164.542
134.478,1345,-1.00708,-0.146911,-0.0357699,-0.225424,0.0225339,-64.3134,164.883
134.478,1345,-1.00708,-0.146911,-0.0357699,-0.225424,0.0225339,-64.3134,164.883
134.882,1349,-1.00331,-0.127629,-0.0307842,-0.234146,0.0225339,-64.5473,165.223
134.882,1349,-1.00331,-0.127629,-0.0307842,-0.234146,0.0225339,-64.5473,165.223
135.287,1353,-0.997093,-0.105549,-0.025565,-0.234301,0.0225339,-64.7873,165.561
135.287,1353,-0.997093,-0.105549,-0.025565,-0.234301,0.0225339,-64.7873,165.561
135.687,1357,-0.989228,-0.0845346,-0.0207634,-0.22648,0.0225339,-65.0284,165.891
135.687,1357,-0.989228,-0.0845346,-0.0207634,-0.22648,0.0225339,-65.0284,165.891
136.085,1361,-0.980258,-0.0674834,-0.0165495,-0.220825,0.0225339,-65.2723,166.217
136.085,1361,-0.980258,-0.0674834,-0.0165495,-0.220825,0.0225339,-65.2723,166.217
136.485,1365,-0.970513,-0.0534883,-0.0130163,-0.215261,0.0225339,-65.521,166.542
136.485,1365,-0.970513,-0.0534883,-0.0130163,-0.215261,0.0225339,-65.521,166.542
136.889,1369,-0.960265,-0.0422239,-0.0101772,-0.210103,0.0225339,-65.7753,166.867
136.889,1369,-0.960265,-0.0422239,-0.0101772,-0.210103,0.0225339,-65.7753,166.867
137.295,1373,-0.949731,-0.0328167,-0.00794239,-0.203535,0.0225339,-66.034,167.191
137.295,1373,-0.949731,-0.0328167,-0.00794239,-0.203535,0.0225339,-66.034,167.191
137.696,1377,-0.939141,-0.0253549,-0.00622313,-0.196097,0.0225339,-66.2922,167.509
137.696,1377,-0.939141,-0.0253549,-0.00622313,-0.196097,0.0225339,-66.2922,167.509
138.095,1381,-0.928461,-0.0200179,-0.0049059,-0.192565,0.0225339,-66.5521,167.822
138.095,1381,-0.928461,-0.0200179,-0.0049059,-0.192565,0.0225339,-66.5521,167.822
138.496,1385,-0.917677,-0.0161465,-0.00392694,-0.190709,0.0225339,-66.8163,168.135
138.496,1385,-0.917677,-0.0161465,-0.00392694,-0.190709,0.0225339,-66.8163,168.135
138.9,1389,-0.906849,-0.0134107,-0.00323066,-0.189789,0.0225339,-67.0856,168.448
138.9,1389,-0.906849,-0.0134107,-0.00323066,-0.189789,0.0225339,-67.0856,168.448
139.307,1393,-0.895995,-0.011336,-0.0027422,-0.1872,0.0225339,-67.3591,168.761
139.307,1393,-0.895995,-0.011336,-0.0027422,-0.1872,0.0225339,-67.3591,168.761
139.708,1397,-0.885297,-0.00977107,-0.00239727,-0.183369,0.0225339,-67.6316,169.066
139.708,1397,-0.885297,-0.00977107,-0.00239727,-0.183369,0.0225339,-67.6316,169.066
140.108,1401,-0.874676,-0.00878054,-0.00215109,-0.182717,0.0225339,-67.9055,169.368
140.108,1401,-0.874676,-0.00878054,-0.00215109,-0.182717,0.0225339,-67.9055,169.368
140.51,1405,-0.863971,-0.00817412,-0.00198732,-0.183314,0.0225339,-68.1837,169.669
140.51,1405,-0.863971,-0.00817412,-0.00198732,-0.183314,0.0225339,-68.1837,169.669
140.915,1409,-0.853238,-0.00787474,-0.00189642,-0.18439,0.0225339,-68.467,169.97
140.915,1409,-0.853238,-0.00787474,-0.00189642,-0.18439,0.0225339,-68.467,169.97
141.322,1413,-0.842519,-0.00766654,-0.00185403,-0.183341,0.0225339,-68.7544,170.269
141.322,1413,-0.842519,-0.00766654,-0.00185403,-0.183341,0.0225339,-68.7544,170.269
141.724,1417,-0.831919,-0.00745929,-0.00182946,-0.180697,0.0225339,-69.0406,170.562
141.724,1417,-0.831919,-0.00745929,-0.00182946,-0.180697,0.0225339,-69.0406,170.562
142.124,1421,-0.821336,-0.00738034,-0.0018076,-0.180896,0.0225339,-69.3279,170.851
142.124,1421,-0.821336,-0.00738034,-0.0018076,-0.180896,0.0225339,-69.3279,170.851
142.527,1425,-0.810718,-0.00741475,-0.00180227,-0.182139,0.0225339,-69.6195,171.139
142.527,1425,-0.810718,-0.00741475,-0.00180227,-0.182139,0.0225339,-69.6195,171.139
142.933,1429,-0.800088,-0.00754888,-0.00181748,-0.18369,0.0225339,-69.9162,171.427
142.933,1429,-0.800088,-0.00754888,-0.00181748,-0.18369,0.0225339,-69.9162,171.427
143.341,1433,-0.789386,-0.00762515,-0.00184349,-0.182969,0.0225339,-70.2169,171.714
143.341,1433,-0.789386,-0.00762515,-0.00184349,-0.182969,0.0225339,-70.2169,171.714
143.743,1437,-0.778803,-0.00758823,-0.00186071,-0.180558,0.0225339,-70.5162,171.993
143.743,1437,-0.778803,-0.00758823,-0.00186071,-0.180558,0.0225339,-70.5162,171.993
144.144,1441,-0.768283,-0.00762187,-0.00186639,-0.180912,0.0225339,-70.8164,172.269
144.144,1441,-0.768283,-0.00762187,-0.00186639,-0.180912,0.0225339,-70.8164,172.269
144.546,1445,-0.75769,-0.00772426,-0.00187711,-0.182258,0.0225339,-71.1208,172.544
144.546,1445,-0.75769,-0.00772426,-0.00187711,-0.182258,0.0225339,-71.1208,172.544
144.951,1450,-0.747048,-0.00773874,-0.00186284,-0.183872,0.0225339,-71.4304,172.818
144.951,1450,-0.747048,-0.00773874,-0.00186284,-0.183872,0.0225339,-71.4304,172.818
145.36,1454,-0.736382,-0.00783757,-0.00189454,-0.183192,0.0225339,-71.7439,173.09
145.36,1454,-0.736382,-0.00783757,-0.00189454,-0.183192,0.0225339,-71.7439,173.09
145.763,1458,-0.725851,-0.00781156,-0.0019151,-0.180802,0.0225339,-72.0556,173.356
145.763,1458,-0.725851,-0.00781156,-0.0019151,-0.180802,0.0225339,-72.0556,173.356
146.164,1462,-0.715345,-0.00785889,-0.00192403,-0.18112,0.0225339,-72.3681,173.618
146.164,1462,-0.715345,-0.00785889,-0.00192403,-0.18112,0.0225339,-72.3681,173.618
146.567,1466,-0.704783,-0.00797314,-0.00193713,-0.182473,0.0225339,-72.6847,173.878
146.567,1466,-0.704783,-0.00797314,-0.00193713,-0.182473,0.0225339,-72.6847,173.878
146.975,1470,-0.694171,-0.00815598,-0.00196281,-0.184093,0.0225339,-73.0065,174.138
146.975,1470,-0.694171,-0.00815598,-0.00196281,-0.184093,0.0225339,-73.0065,174.138
147.384,1474,-0.683553,-0.00826471,-0.00199755,-0.183414,0.0225339,-73.3321,174.396
147.384,1474,-0.683553,-0.00826471,-0.00199755,-0.183414,0.0225339,-73.3321,174.396
147.787,1478,-0.673045,-0.00824113,-0.00202001,-0.181026,0.0225339,-73.6557,174.648
147.787,1478,-0.673045,-0.00824113,-0.00202001,-0.181026,0.0225339,-73.6557,174.648
148.189,1482,-0.662545,-0.00827615,-0.00202573,-0.181397,0.0225339,-73.9799,174.895
148.189,1482,-0.662545,-0.00827615,-0.00202573,-0.181397,0.0225339,-73.9799,174.895
148.593,1486,-0.652024,-0.00838351,-0.00203644,-0.182756,0.0225339,-74.3081,175.141
148.593,1486,-0.652024,-0.00838351,-0.00203644,-0.182756,0.0225339,-74.3081,175.141
149.001,1490,-0.64141,-0.00855827,-0.00205939,-0.184378,0.0225339,-74.6415,175.386
149.001,1490,-0.64141,-0.00855827,-0.00205939,-0.184378,0.0225339,-74.6415,175.386
149.41,1494,-0.630781,-0.00864618,-0.00208944,-0.183695,0.0225339,-74.9786,175.629
149.41,1494,-0.630781,-0.00864618,-0.00208944,-0.183695,0.0225339,-74.9786,175.629
149.814,1498,-0.620297,-0.00860592,-0.00210909,-0.181301,0.0225339,-75.3133,175.865
149.814,1498,-0.620297,-0.00860592,-0.00210909,-0.181301,0.0225339,-75.3133,175.865
150.217,1502,-0.609835,-0.00863195,-0.00211246,-0.181669,0.0225339,-75.6485,176.098
150.217,1502,-0.609835,-0.00863195,-0.00211246,-0.181669,0.0225339,-75.6485,176.098
150.621,1506,-0.599306,-0.00872802,-0.00211996,-0.183023,0.0225339,-75.9876,176.328
150.621,1506,-0.599306,-0.00872802,-0.00211996,-0.183023,0.0225339,-75.9876,176.328
151.029,1510,-0.588711,-0.00889822,-0.00214083,-0.184641,0.0225339,-76.3319,176.558
151.029,1510,-0.588711,-0.00889822,-0.00214083,-0.184641,0.0225339,-76.3319,176.558
151.439,1514,-0.57808,-0.00897888,-0.00216952,-0.183953,0.0225339,-76.6797,176.785
151.439,1514,-0.57808,-0.00897888,-0.00216952,-0.183953,0.0225339,-76.6797,176.785
151.844,1518,-0.567606,-0.00892497,-0.00218692,-0.181551,0.0225339,-77.025,177.006
151.844,1518,-0.567606,-0.00892497,-0.00218692,-0.181551,0.0225339,-77.025,177.006
152.247,1522,-0.557143,-0.00894532,-0.00218878,-0.181917,0.0225339,-77.3705,177.223
152.247,1522,-0.557143,-0.00894532,-0.00218878,-0.181917,0.0225339,-77.3705,177.223
152.651,1527,-0.546617,-0.00892375,-0.00216724,-0.18327,0.0225339,-77.7198,177.438
152.651,1527,-0.546617,-0.00892375,-0.00216724,-0.18327,0.0225339,-77.7198,177.438
153.059,1531,-0.536039,-0.00909326,-0.00218762,-0.184884,0.0225339,-78.0742,177.651
153.059,1531,-0.536039,-0.00909326,-0.00218762,-0.184884,0.0225339,-78.0742,177.651
153.47,1535,-0.525411,-0.00916941,-0.00221527,-0.184193,0.0225339,-78.4322,177.863
153.47,1535,-0.525411,-0.00916941,-0.00221527,-0.184193,0.0225339,-78.4322,177.863
153.875,1539,-0.514924,-0.00912012,-0.00223468,-0.18175,0.0225339,-78.7872,178.068
153.875,1539,-0.514924,-0.00912012,-0.00223468,-0.18175,0.0225339,-78.7872,178.068
154.278,1543,-0.50448,-0.00916358,-0.00224214,-0.182115,0.0225339,-79.1423,178.268
154.278,1543,-0.50448,-0.00916358,-0.00224214,-0.182115,0.0225339,-79.1423,178.268
154.684,1547,-0.494,-0.00927121,-0.00225135,-0.183466,0.0225339,-79.5012,178.467
154.684,1547,-0.494,-0.00927121,-0.00225135,-0.183466,0.0225339,-79.5012,178.467
155.093,1551,-0.483447,-0.00945722,-0.00227491,-0.185083,0.0225339,-79.8651,178.664
155.093,1551,-0.483447,-0.00945722,-0.00227491,-0.185083,0.0225339,-79.8651,178.664
155.504,1555,-0.472865,-0.00954521,-0.0023058,-0.184398,0.0225339,-80.2323,178.859
155.504,1555,-0.472865,-0.00954521,-0.0023058,-0.184398,0.0225339,-80.2323,178.859
155.91,1559,-0.462422,-0.00949682,-0.00232659,-0.181993,0.0225339,-80.5964,179.048
155.91,1559,-0.462422,-0.00949682,-0.00232659,-0.181993,0.0225339,-80.5964,179.048
156.314,1563,-0.452012,-0.00952949,-0.00233125,-0.182364,0.0225339,-80.9604,179.232
156.314,1563,-0.452012,-0.00952949,-0.00233125,-0.182364,0.0225339,-80.9604,179.232
156.72,1567,-0.441552,-0.00963392,-0.00233905,-0.183721,0.0225339,-81.328,179.414
156.72,1567,-0.441552,-0.00963392,-0.00233905,-0.183721,0.0225339,-81.328,179.414
157.13,1571,-0.431013,-0.00981547,-0.00236071,-0.185341,0.0225339,-81.7006,179.594
157.13,1571,-0.431013,-0.00981547,-0.00236071,-0.185341,0.0225339,-81.7006,179.594
157.542,1575,-0.420428,-0.0098907,-0.00238887,-0.184651,0.0225339,-82.0764,179.772
157.542,1575,-0.420428,-0.0098907,-0.00238887,-0.184651,0.0225339,-82.0764,179.772
157.948,1579,-0.409949,-0.00982581,-0.00240708,-0.182241,0.0225339,-82.4488,179.944
157.948,1579,-0.409949,-0.00982581,-0.00240708,-0.182241,0.0225339,-82.4488,179.944
158.351,1584,-0.399545,-0.00977053,-0.00238997,-0.182611,0.0225339,-82.8209,180.111
158.351,1584,-0.399545,-0.00977053,-0.00238997,-0.182611,0.0225339,-82.8209,180.111
158.758,1588,-0.389102,-0.00987039,-0.00239636,-0.183966,0.0225339,-83.1965,180.276
158.758,1588,-0.389102,-0.00987039,-0.00239636,-0.183966,0.0225339,-83.1965,180.276
159.168,1592,-0.378553,-0.0100509,-0.0024173,-0.185581,0.0225339,-83.577,180.439
159.168,1592,-0.378553,-0.0100509,-0.0024173,-0.185581,0.0225339,-83.577,180.439
159.58,1596,-0.368023,-0.010136,-0.00244796,-0.184862,0.0225339,-83.9607,180.599
159.58,1596,-0.368023,-0.010136,-0.00244796,-0.184862,0.0225339,-83.9607,180.599
159.987,1600,-0.357627,-0.0100782,-0.00246868,-0.182446,0.0225339,-84.3405,180.754
159.987,1600,-0.357627,-0.0100782,-0.00246868,-0.182446,0.0225339,-84.3405,180.754
160.392,1604,-0.347241,-0.0101145,-0.002474,-0.182816,0.0225339,-84.7199,180.904
160.392,1604,-0.347241,-0.0101145,-0.002474,-0.182816,0.0225339,-84.7199,180.904
160.799,1608,-0.336809,-0.0102293,-0.00248315,-0.184174,0.0225339,-85.1028,181.052
160.799,1608,-0.336809,-0.0102293,-0.00248315,-0.184174,0.0225339,-85.1028,181.052
161.21,1612,-0.326271,-0.0104178,-0.00250524,-0.185793,0.0225339,-85.4903,181.197
161.21,1612,-0.326271,-0.0104178,-0.00250524,-0.185793,0.0225339,-85.4903,181.197
161.622,1616,-0.315742,-0.0104952,-0.00253464,-0.185102,0.0225339,-85.881,181.339
161.622,1616,-0.315742,-0.0104952,-0.00253464,-0.185102,0.0225339,-85.881,181.339
162.03,1620,-0.305352,-0.010427,-0.00255375,-0.182689,0.0225339,-86.2676,181.476
162.03,1620,-0.305352,-0.010427,-0.00255375,-0.182689,0.0225339,-86.2676,181.476
162.435,1624,-0.29495,-0.0104596,-0.00255832,-0.183061,0.0225339,-86.6536,181.609
162.435,1624,-0.29495,-0.0104596,-0.00255832,-0.183061,0.0225339,-86.6536,181.609
162.842,1628,-0.284542,-0.0105641,-0.00256432,-0.184419,0.0225339,-87.0428,181.739
162.842,1628,-0.284542,-0.0105641,-0.00256432,-0.184419,0.0225339,-87.0428,181.739
163.253,1633,-0.274039,-0.010696,-0.00257205,-0.186037,0.0225339,-87.4367,181.866
163.253,1633,-0.274039,-0.010696,-0.00257205,-0.186037,0.0225339,-87.4367,181.866
163.666,1637,-0.263532,-0.0107689,-0.00260047,-0.185343,0.0225339,-87.8335,181.99
163.666,1637,-0.263532,-0.0107689,-0.00260047,-0.185343,0.0225339,-87.8335,181.99
164.074,1641,-0.253142,-0.0106941,-0.00261918,-0.182924,0.0225339,-88.226,182.109
164.074,1641,-0.253142,-0.0106941,-0.00261918,-0.182924,0.0225339,-88.226,182.109
164.48,1645,-0.242807,-0.0107266,-0.00262341,-0.183278,0.0225339,-88.6177,182.224
164.48,1645,-0.242807,-0.0107266,-0.00262341,-0.183278,0.0225339,-88.6177,182.224
164.888,1649,-0.23239,-0.0108405,-0.00263119,-0.184635,0.0225339,-89.0125,182.336
164.888,1649,-0.23239,-0.0108405,-0.00263119,-0.184635,0.0225339,-89.0125,182.336
165.3,1653,-0.221907,-0.011039,-0.00265419,-0.186252,0.0225339,-89.4119,182.445
165.3,1653,-0.221907,-0.011039,-0.00265419,-0.186252,0.0225339,-89.4119,182.445
165.713,1657,-0.211447,-0.0111149,-0.0026839,-0.185556,0.0225339,-89.814,182.551
165.713,1657,-0.211447,-0.0111149,-0.0026839,-0.185556,0.0225339,-89.814,182.551
166.122,1661,-0.201051,-0.0110373,-0.00270306,-0.183137,0.0225339,-90.2116,182.652
166.122,1661,-0.201051,-0.0110373,-0.00270306,-0.183137,0.0225339,-90.2116,182.652
166.528,1665,-0.190721,-0.0110658,-0.00270627,-0.183512,0.0225339,-90.6082,182.748
166.528,1665,-0.190721,-0.0110658,-0.00270627,-0.183512,0.0225339,-90.6082,182.748
166.937,1669,-0.18031,-0.0111775,-0.00271296,-0.184872,0.0225339,-91.0078,182.842
166.937,1669,-0.18031,-0.0111775,-0.00271296,-0.184872,0.0225339,-91.0078,182.842
167.349,1673,-0.169842,-0.0113694,-0.00273363,-0.18649,0.0225339,-91.4117,182.932
167.349,1673,-0.169842,-0.0113694,-0.00273363,-0.18649,0.0225339,-91.4117,182.932
167.763,1678,-0.159401,-0.011402,-0.00275313,-0.185793,0.0225339,-91.8183,183.02
167.763,1678,-0.159401,-0.011402,-0.00275313,-0.185793,0.0225339,-91.8183,183.02
168.171,1682,-0.149056,-0.0113167,-0.00277124,-0.183369,0.0225339,-92.2202,183.102
168.171,1682,-0.149056,-0.0113167,-0.00277124,-0.183369,0.0225339,-92.2202,183.102
168.578,1686,-0.138731,-0.0113472,-0.00277472,-0.183743,0.0225339,-92.6208,183.18
168.578,1686,-0.138731,-0.0113472,-0.00277472,-0.183743,0.0225339,-92.6208,183.18
168.987,1690,-0.128348,-0.0114558,-0.00278034,-0.18509,0.0225339,-93.0243,183.255
168.987,1690,-0.128348,-0.0114558,-0.00278034,-0.18509,0.0225339,-93.0243,183.255
169.4,1694,-0.1179,-0.0116562,-0.00280234,-0.186707,0.0225339,-93.4321,183.327
169.4,1694,-0.1179,-0.0116562,-0.00280234,-0.186707,0.0225339,-93.4321,183.327
169.815,1698,-0.107434,-0.0117264,-0.00283116,-0.186009,0.0225339,-93.8423,183.395
169.815,1698,-0.107434,-0.0117264,-0.00283116,-0.186009,0.0225339,-93.8423,183.395
170.224,1702,-0.0970945,-0.0116415,-0.00285074,-0.183581,0.0225339,-94.2476,183.459
170.224,1702,-0.0970945,-0.0116415,-0.00285074,-0.183581,0.0225339,-94.2476,183.459
170.631,1706,-0.0867619,-0.0116681,-0.00285325,-0.183958,0.0225339,-94.6514,183.519
170.631,1706,-0.0867619,-0.0116681,-0.00285325,-0.183958,0.0225339,-94.6514,183.519
171.041,1710,-0.0763979,-0.0117807,-0.00285903,-0.185318,0.0225339,-95.0579,183.575
171.041,1710,-0.0763979,-0.0117807,-0.00285903,-0.185318,0.0225339,-95.0579,183.575
171.455,1715,-0.063895,0.0283365,0.00681253,-0.093346,0,-95.4686,183.628
171.455,1715,-0.063895,0.0283365,0.00681253,-0.093346,0,-95.4686,183.628
171.87,1719,-0.0474876,0.0668527,0.0161411,-0.0930197,0,-95.8815,183.677
171.87,1719,-0.0474876,0.0668527,0.0161411,-0.0930197,0,-95.8815,183.677
172.28,1723,-0.0274916,0.103534,0.0253543,-0.0918744,0,-96.2893,183.722
