s,match_i,ed,ed_dot,efai,efai_dot,project_curv,ego_x,ego_y
50.0177,500,0.911989,-0.0434864,-0.0108752,-0.249657,0.0304215,0.0189211,173.274
50.4285,504,0.923318,-0.043534,-0.010867,-0.250441,0.0304215,-0.229578,172.961
50.4285,504,0.923318,-0.043534,-0.010867,-0.250441,0.0304215,-0.229578,172.961
50.8417,508,0.934735,-0.0438754,-0.0108639,-0.252416,0.0304215,-0.475579,172.643
50.8417,508,0.934735,-0.0438754,-0.0108639,-0.252416,0.0304215,-0.475579,172.643
51.2618,513,0.946191,-0.0447851,-0.0109789,-0.254662,0.0304215,-0.71985,172.318
51.2618,513,0.946191,-0.0447851,-0.0109789,-0.254662,0.0304215,-0.71985,172.318
51.6811,517,0.957591,-0.0447801,-0.01102,-0.253646,0.0304215,-0.961222,171.99
51.6811,517,0.957591,-0.0447801,-0.01102,-0.253646,0.0304215,-0.961222,171.99
52.0952,521,0.968878,-0.0442782,-0.0110486,-0.250572,0.0304215,-1.19524,171.662
52.0952,521,0.968878,-0.0442782,-0.0110486,-0.250572,0.0304215,-1.19524,171.662
52.5075,525,0.980175,-0.0443237,-0.0110398,-0.251459,0.0304215,-1.424,171.333
52.5075,525,0.980175,-0.0443237,-0.0110398,-0.251459,0.0304215,-1.424,171.333
52.9224,529,0.991585,-0.0446595,-0.0110344,-0.253436,0.0304215,-1.64993,171
52.9224,529,0.991585,-0.0446595,-0.0110344,-0.253436,0.0304215,-1.64993,171
53.3411,533,1.00304,-0.0451944,-0.0110563,-0.255681,0.0304215,-1.8737,170.66
53.3411,533,1.00304,-0.0451944,-0.0110563,-0.255681,0.0304215,-1.8737,170.66
53.765,538,1.01446,-0.0455424,-0.0111848,-0.254654,0.0304215,-2.09424,170.316
53.765,538,1.01446,-0.0455424,-0.0111848,-0.254654,0.0304215,-2.09424,170.316
54.1806,542,1.02572,-0.0450107,-0.0112089,-0.251555,0.0304215,-2.30749,169.973
54.1806,542,1.02572,-0.0450107,-0.0112089,-0.251555,0.0304215,-2.30749,169.973
54.5944,546,1.03699,-0.0450738,-0.0112047,-0.252318,0.0304215,-2.51539,169.63
54.5944,546,1.03699,-0.0450738,-0.0112047,-0.252318,0.0304215,-2.51539,169.63
55.0107,550,1.04835,-0.0453949,-0.0111944,-0.254395,0.0304215,-2.72011,169.282
55.0107,550,1.04835,-0.0453949,-0.0111944,-0.254395,0.0304215,-2.72011,169.282
55.4309,554,1.05979,-0.0459179,-0.0112123,-0.256628,0.0304215,-2.92227,168.928
55.4309,554,1.05979,-0.0459179,-0.0112123,-0.256628,0.0304215,-2.92227,168.928
55.8564,559,1.07121,-0.0462587,-0.0113406,-0.255592,0.0304215,-3.12088,168.57
55.8564,559,1.07121,-0.0462587,-0.0113406,-0.255592,0.0304215,-3.12088,168.57
56.2734,563,1.08247,-0.045702,-0.0113606,-0.252469,0.0304215,-3.3123,168.214
56.2734,563,1.08247,-0.045702,-0.0113606,-0.252469,0.0304215,-3.3123,168.214
56.6886,567,1.09372,-0.0457486,-0.0113529,-0.25322,0.0304215,-3.49828,167.858
56.6886,567,1.09372,-0.0457486,-0.0113529,-0.25322,0.0304215,-3.49828,167.858
57.1062,571,1.10505,-0.0460584,-0.0113392,-0.255291,0.0304215,-3.68075,167.497
57.1062,571,1.10505,-0.0460584,-0.0113392,-0.255291,0.0304215,-3.68075,167.497
57.5188,575,1.11774,-0.0102488,-0.00249844,-0.128341,0,-3.86028,167.13
57.5188,575,1.11774,-0.0102488,-0.00249844,-0.128341,0,-3.86028,167.13
57.9286,579,1.13543,0.0423294,0.0103606,-0.127759,0,-4.03597,166.76
57.9286,579,1.13543,0.0423294,0.0103606,-0.127759,0,-4.03597,166.76
58.3327,583,1.1581,0.0929362,0.0230679,-0.126345,0,-4.20458,166.392
58.3327,583,1.1581,0.0929362,0.0230679,-0.126345,0,-4.20458,166.392
58.7351,587,1.17445,0.109213,0.0270708,-0.0101232,0,-4.37803,166.028
58.7351,587,1.17445,0.109213,0.0270708,-0.0101232,0,-4.37803,166.028
59.1401,591,1.18493,0.107396,0.0264124,0.0109808,0,-4.55784,165.665
59.1401,591,1.18493,0.107396,0.0264124,0.0109808,0,-4.55784,165.665
59.5488,595,1.19241,0.0983861,0.0239613,0.0283331,0,-4.74209,165.3
59.5488,595,1.19241,0.0983861,0.0239613,0.0283331,0,-4.74209,165.3
59.9596,600,1.19731,0.0837473,0.0204777,0.0366991,0,-4.92954,164.935
59.9596,600,1.19731,0.0837473,0.0204777,0.0366991,0,-4.92954,164.935
60.3649,604,1.20038,0.0680102,0.0168618,0.0363096,0,-5.11608,164.575
60.3649,604,1.20038,0.0680102,0.0168618,0.0363096,0,-5.11608,164.575
60.7682,608,1.2022,0.0543753,0.0134575,0.0338653,0,-5.30282,164.217
60.7682,608,1.2022,0.0543753,0.0134575,0.0338653,0,-5.30282,164.217
61.174,612,1.20322,0.0425836,0.0104558,0.029462,0,-5.49135,163.858
61.174,612,1.20322,0.0425836,0.0104558,0.029462,0,-5.49135,163.858
61.5834,616,1.20378,0.0326856,0.00794687,0.0243999,0,-5.68205,163.496
61.5834,616,1.20378,0.0326856,0.00794687,0.0243999,0,-5.68205,163.496
61.9949,620,1.20402,0.0242012,0.00590742,0.019704,0,-5.87395,163.132
61.9949,620,1.20402,0.0242012,0.00590742,0.019704,0,-5.87395,163.132
62.4008,624,1.20403,0.0174168,0.00431099,0.0153452,0,-6.06349,162.773
62.4008,624,1.20403,0.0174168,0.00431099,0.0153452,0,-6.06349,162.773
62.8049,628,1.20395,0.0124617,0.00307955,0.0119147,0,-6.25223,162.416
62.8049,628,1.20395,0.0124617,0.00307955,0.0119147,0,-6.25223,162.416
63.2113,632,1.20381,0.00876583,0.00214904,0.00900849,0,-6.4421,162.056
63.2113,632,1.20381,0.00876583,0.00214904,0.00900849,0,-6.4421,162.056
63.6067,636,1.20617,0.0568435,0.0138006,0.131454,-0.031453,-6.6337,161.694
63.6067,636,1.20617,0.0568435,0.0138006,0.131454,-0.031453,-6.6337,161.694
64.0035,640,1.21369,0.105767,0.0257843,0.12916,-0.031453,-6.82622,161.329
64.0035,640,1.21369,0.105767,0.0257843,0.12916,-0.031453,-6.82622,161.329
64.3945,644,1.22615,0.152632,0.0377354,0.125911,-0.031453,-7.01616,160.97
64.3945,644,1.22615,0.152632,0.0377354,0.125911,-0.031453,-7.01616,160.97
64.7828,648,1.23281,0.167466,0.0414368,0.246917,-0.031453,-7.2142,160.618
64.7828,648,1.23281,0.167466,0.0414368,0.246917,-0.031453,-7.2142,160.618
65.1729,652,1.23182,0.160343,0.0393843,0.270303,-0.031453,-7.42402,160.271
65.1729,652,1.23182,0.160343,0.0393843,0.270303,-0.031453,-7.42402,160.271
65.5665,656,1.22731,0.146835,0.0357228,0.288056,-0.031453,-7.64294,159.925
65.5665,656,1.22731,0.146835,0.0357228,0.288056,-0.031453,-7.64294,159.925
65.962,660,1.21988,0.127484,0.0311465,0.294625,-0.031453,-7.86955,159.583
65.962,660,1.21988,0.127484,0.0311465,0.294625,-0.031453,-7.86955,159.583
66.352,664,1.2105,0.107271,0.0265755,0.289389,-0.031453,-8.09895,159.248
66.352,664,1.2105,0.107271,0.0265755,0.289389,-0.031453,-8.09895,159.248
66.7439,667,1.19977,0.0908483,0.0224685,0.286164,-0.031453,-8.33247,158.919
66.7439,667,1.19977,0.0908483,0.0224685,0.286164,-0.031453,-8.33247,158.919
67.1345,671,1.18806,0.0765786,0.0187892,0.282392,-0.031453,-8.57213,158.592
67.1345,671,1.18806,0.0765786,0.0187892,0.282392,-0.031453,-8.57213,158.592
67.529,675,1.1757,0.0648363,0.0157529,0.278429,-0.031453,-8.81851,158.265
67.529,675,1.1757,0.0648363,0.0157529,0.278429,-0.031453,-8.81851,158.265
67.9256,679,1.16292,0.0544725,0.0132881,0.271785,-0.031453,-9.07043,157.939
67.9256,679,1.16292,0.0544725,0.0132881,0.271785,-0.031453,-9.07043,157.939
68.3169,683,1.15,0.0457966,0.0113279,0.26363,-0.031453,-9.32322,157.621
68.3169,683,1.15,0.0457966,0.0113279,0.26363,-0.031453,-9.32322,157.621
68.7065,687,1.13693,0.0395879,0.00977579,0.260296,-0.031453,-9.57884,157.308
68.7065,687,1.13693,0.0395879,0.00977579,0.260296,-0.031453,-9.57884,157.308
69.0985,691,1.12368,0.0350491,0.00858719,0.258808,-0.031453,-9.83985,156.997
69.0985,691,1.12368,0.0350491,0.00858719,0.258808,-0.031453,-9.83985,156.997
69.4944,695,1.11031,0.0318246,0.00772199,0.258244,-0.031453,-10.1071,156.686
69.4944,695,1.11031,0.0318246,0.00772199,0.258244,-0.031453,-10.1071,156.686
69.8924,699,1.09693,0.029145,0.0071008,0.254978,-0.031453,-10.3795,156.376
69.8924,699,1.09693,0.029145,0.0071008,0.254978,-0.031453,-10.3795,156.376
70.2851,703,1.08367,0.0268747,0.0066395,0.250185,-0.031453,-10.6521,156.075
70.2851,703,1.08367,0.0268747,0.0066395,0.250185,-0.031453,-10.6521,156.075
70.6759,707,1.07044,0.0254949,0.00628858,0.249633,-0.031453,-10.927,155.778
70.6759,707,1.07044,0.0254949,0.00628858,0.249633,-0.031453,-10.927,155.778
71.0693,711,1.05714,0.0247112,0.00604793,0.250627,-0.031453,-11.2071,155.483
71.0693,711,1.05714,0.0247112,0.00604793,0.250627,-0.031453,-11.2071,155.483
71.4665,715,1.04379,0.0243852,0.00591092,0.252161,-0.031453,-11.4935,155.188
71.4665,715,1.04379,0.0243852,0.00591092,0.252161,-0.031453,-11.4935,155.188
71.8658,719,1.03046,0.0240128,0.0058448,0.250565,-0.031453,-11.7848,154.896
71.8658,719,1.03046,0.0240128,0.0058448,0.250565,-0.031453,-11.7848,154.896
72.2597,723,1.01727,0.0234891,0.00579784,0.247096,-0.031453,-12.0758,154.612
72.2597,723,1.01727,0.0234891,0.00579784,0.247096,-0.031453,-12.0758,154.612
72.6518,727,1.00412,0.0233523,0.00575497,0.247522,-0.031453,-12.3688,154.332
72.6518,727,1.00412,0.0233523,0.00575497,0.247522,-0.031453,-12.3688,154.332
73.0494,730,0.990925,0.0238542,0.00583333,0.249288,-0.031453,-12.667,154.055
73.0494,730,0.990925,0.0238542,0.00583333,0.249288,-0.031453,-12.667,154.055
73.4478,734,0.977656,0.0241715,0.00585426,0.251412,-0.031453,-12.9712,153.778
73.4478,734,0.977656,0.0241715,0.00585426,0.251412,-0.031453,-12.9712,153.778
73.8482,738,0.964385,0.0242611,0.00590054,0.250247,-0.031453,-13.2803,153.505
73.8482,738,0.964385,0.0242611,0.00590054,0.250247,-0.031453,-13.2803,153.505
74.2432,742,0.951268,0.0240087,0.00592149,0.247211,-0.031453,-13.5887,153.239
74.2432,742,0.951268,0.0240087,0.00592149,0.247211,-0.031453,-13.5887,153.239
74.6364,746,0.938163,0.0240289,0.00591729,0.24786,-0.031453,-13.8988,152.978
74.6364,746,0.938163,0.0240289,0.00591729,0.24786,-0.031453,-13.8988,152.978
75.0321,750,0.925001,0.0242312,0.00592113,0.249786,-0.031453,-14.2138,152.719
75.0321,750,0.925001,0.0242312,0.00592113,0.249786,-0.031453,-14.2138,152.719
75.4316,754,0.911762,0.0246021,0.00595433,0.25201,-0.031453,-14.535,152.462
75.4316,754,0.911762,0.0246021,0.00595433,0.25201,-0.031453,-14.535,152.462
75.8331,758,0.898492,0.024702,0.00600368,0.250896,-0.031453,-14.8607,152.208
75.8331,758,0.898492,0.024702,0.00600368,0.250896,-0.031453,-14.8607,152.208
76.2293,762,0.885403,0.0244862,0.00603512,0.24776,-0.031453,-15.1853,151.961
76.2293,762,0.885403,0.0244862,0.00603512,0.24776,-0.031453,-15.1853,151.961
76.6236,766,0.872348,0.0245573,0.00604323,0.248423,-0.031453,-15.5113,151.72
76.6236,766,0.872348,0.0245573,0.00604323,0.248423,-0.031453,-15.5113,151.72
77.0203,770,0.859205,0.0248098,0.00605852,0.250354,-0.031453,-15.8421,151.482
77.0203,770,0.859205,0.0248098,0.00605852,0.250354,-0.031453,-15.8421,151.482
77.4209,774,0.846018,0.0252368,0.00610398,0.252588,-0.031453,-16.1788,151.245
77.4209,774,0.846018,0.0252368,0.00610398,0.252588,-0.031453,-16.1788,151.245
77.8236,778,0.832812,0.0253765,0.00616385,0.251484,-0.031453,-16.5201,151.012
77.8236,778,0.832812,0.0253765,0.00616385,0.251484,-0.031453,-16.5201,151.012
78.2208,782,0.819741,0.0251822,0.00620292,0.248355,-0.031453,-16.8596,150.786
78.2208,782,0.819741,0.0251822,0.00620292,0.248355,-0.031453,-16.8596,150.786
78.6162,786,0.80672,0.0252785,0.00621704,0.249035,-0.031453,-17.2003,150.565
78.6162,786,0.80672,0.0252785,0.00621704,0.249035,-0.031453,-17.2003,150.565
79.014,790,0.793617,0.0255519,0.00623612,0.250979,-0.031453,-17.5455,150.348
79.014,790,0.793617,0.0255519,0.00623612,0.250979,-0.031453,-17.5455,150.348
79.4156,794,0.780425,0.0259915,0.00628303,0.253223,-0.031453,-17.8966,150.132
79.4156,794,0.780425,0.0259915,0.00628303,0.253223,-0.031453,-17.8966,150.132
79.8193,798,0.767254,0.0261328,0.00634388,0.252121,-0.031453,-18.252,149.921
79.8193,798,0.767254,0.0261328,0.00634388,0.252121,-0.031453,-18.252,149.921
80.2176,802,0.75424,0.0259291,0.00638335,0.248989,-0.031453,-18.6052,149.716
80.2176,802,0.75424,0.0259291,0.00638335,0.248989,-0.031453,-18.6052,149.716
80.614,806,0.741253,0.0260266,0.00639765,0.249671,-0.031453,-18.9592,149.517
80.614,806,0.741253,0.0260266,0.00639765,0.249671,-0.031453,-18.9592,149.517
81.0129,810,0.728204,0.0263058,0.00641699,0.251617,-0.031453,-19.3176,149.322
81.0129,810,0.728204,0.0263058,0.00641699,0.251617,-0.031453,-19.3176,149.322
81.4156,814,0.715062,0.0267517,0.00646355,0.25386,-0.031453,-19.6817,149.129
81.4156,814,0.715062,0.0267517,0.00646355,0.25386,-0.031453,-19.6817,149.129
81.8203,818,0.70193,0.0268896,0.00652456,0.252753,-0.031453,-20.0498,148.94
81.8203,818,0.70193,0.0268896,0.00652456,0.252753,-0.031453,-20.0498,148.94
82.2196,822,0.688946,0.0266818,0.00656558,0.249613,-0.031453,-20.4153,148.758
82.2196,822,0.688946,0.0266818,0.00656558,0.249613,-0.031453,-20.4153,148.758
82.617,826,0.675983,0.0267796,0.00657984,0.250295,-0.031453,-20.7813,148.582
82.617,826,0.675983,0.0267796,0.00657984,0.250295,-0.031453,-20.7813,148.582
83.0169,830,0.662972,0.0270672,0.00659957,0.252242,-0.031453,-21.1515,148.409
83.0169,830,0.662972,0.0270672,0.00659957,0.252242,-0.031453,-21.1515,148.409
83.4206,834,0.649879,0.0275222,0.00664689,0.254486,-0.031453,-21.5271,148.24
83.4206,834,0.649879,0.0275222,0.00664689,0.254486,-0.031453,-21.5271,148.24
83.8263,838,0.636773,0.0276562,0.00670757,0.253374,-0.031453,-21.9066,148.074
83.8263,838,0.636773,0.0276562,0.00670757,0.253374,-0.031453,-21.9066,148.074
84.2265,842,0.623818,0.0274356,0.00674824,0.250226,-0.031453,-22.283,147.915
84.2265,842,0.623818,0.0274356,0.00674824,0.250226,-0.031453,-22.283,147.915
84.625,846,0.610899,0.0275363,0.00676304,0.250911,-0.031453,-22.6595,147.762
84.625,846,0.610899,0.0275363,0.00676304,0.250911,-0.031453,-22.6595,147.762
85.0258,850,0.597887,0.0278299,0.00678292,0.252859,-0.031453,-23.04,147.613
85.0258,850,0.597887,0.0278299,0.00678292,0.252859,-0.031453,-23.04,147.613
85.4305,854,0.584824,0.0282946,0.00683081,0.2551,-0.031453,-23.4257,147.468
85.4305,854,0.584824,0.0282946,0.00683081,0.2551,-0.031453,-23.4257,147.468
85.8371,858,0.571751,0.0284258,0.0068918,0.253984,-0.031453,-23.815,147.326
85.8371,858,0.571751,0.0284258,0.0068918,0.253984,-0.031453,-23.815,147.326
86.2384,862,0.558851,0.0281943,0.00693212,0.25083,-0.031453,-24.2008,147.192
86.2384,862,0.558851,0.0281943,0.00693212,0.25083,-0.031453,-24.2008,147.192
86.6378,866,0.545956,0.0282955,0.00694685,0.251516,-0.031453,-24.5864,147.063
86.6378,866,0.545956,0.0282955,0.00694685,0.251516,-0.031453,-24.5864,147.063
87.0396,870,0.533007,0.0285919,0.00696623,0.253465,-0.031453,-24.9757,146.938
87.0396,870,0.533007,0.0285919,0.00696623,0.253465,-0.031453,-24.9757,146.938
87.4452,874,0.519964,0.0290616,0.00701354,0.255706,-0.031453,-25.37,146.817
87.4452,874,0.519964,0.0290616,0.00701354,0.255706,-0.031453,-25.37,146.817
87.8512,879,0.506904,0.0289815,0.00702403,0.254585,-0.031453,-25.7676,146.701
87.8512,879,0.506904,0.0289815,0.00702403,0.254585,-0.031453,-25.7676,146.701
88.2535,883,0.494029,0.0287421,0.00706462,0.251423,-0.031453,-26.1612,146.591
88.2535,883,0.494029,0.0287421,0.00706462,0.251423,-0.031453,-26.1612,146.591
88.6539,887,0.481186,0.0288501,0.00708084,0.25211,-0.031453,-26.5543,146.486
88.6539,887,0.481186,0.0288501,0.00708084,0.25211,-0.031453,-26.5543,146.486
89.0566,891,0.468264,0.0291741,0.00710581,0.253994,-0.031453,-26.9508,146.386
89.0566,891,0.468264,0.0291741,0.00710581,0.253994,-0.031453,-26.9508,146.386
89.4632,895,0.455291,0.0296766,0.0071598,0.256233,-0.031453,-27.3521,146.291
89.4632,895,0.455291,0.0296766,0.0071598,0.256233,-0.031453,-27.3521,146.291
89.8718,899,0.442317,0.0298292,0.00722739,0.25511,-0.031453,-27.7564,146.199
89.8718,899,0.442317,0.0298292,0.00722739,0.25511,-0.031453,-27.7564,146.199
90.275,903,0.429507,0.029604,0.0072743,0.251947,-0.031453,-28.1564,146.115
90.275,903,0.429507,0.029604,0.0072743,0.251947,-0.031453,-28.1564,146.115
90.6763,907,0.416725,0.0297291,0.00729439,0.252644,-0.031453,-28.5554,146.035
90.6763,907,0.416725,0.0297291,0.00729439,0.252644,-0.031453,-28.5554,146.035
91.08,911,0.403858,0.0300554,0.00731845,0.254604,-0.031453,-28.9576,145.961
91.08,911,0.403858,0.0300554,0.00731845,0.254604,-0.031453,-28.9576,145.961
91.4874,915,0.390911,0.030551,0.00736885,0.256853,-0.031453,-29.3643,145.891
91.4874,915,0.390911,0.030551,0.00736885,0.256853,-0.031453,-29.3643,145.891
91.897,919,0.377972,0.0306775,0.00743099,0.255732,-0.031453,-29.7737,145.825
91.897,919,0.377972,0.0306775,0.00743099,0.255732,-0.031453,-29.7737,145.825
92.301,923,0.365169,0.0304262,0.00747439,0.252561,-0.031453,-30.1783,145.766
92.301,923,0.365169,0.0304262,0.00747439,0.252561,-0.031453,-30.1783,145.766
92.7032,927,0.352431,0.0305296,0.00748893,0.253256,-0.031453,-30.5817,145.713
92.7032,927,0.352431,0.0305296,0.00748893,0.253256,-0.031453,-30.5817,145.713
93.1078,931,0.339595,0.0308453,0.00750893,0.255211,-0.031453,-30.9879,145.664
93.1078,931,0.339595,0.0308453,0.00750893,0.255211,-0.031453,-30.9879,145.664
93.5162,935,0.326708,0.0313357,0.0075562,0.257455,-0.031453,-31.3983,145.62
93.5162,935,0.326708,0.0313357,0.0075562,0.257455,-0.031453,-31.3983,145.62
93.9266,939,0.313788,0.0314493,0.00761625,0.256322,-0.031453,-31.8111,145.581
93.9266,939,0.313788,0.0314493,0.00761625,0.256322,-0.031453,-31.8111,145.581
94.3316,943,0.301029,0.0311764,0.00765695,0.25314,-0.031453,-32.2188,145.547
94.3316,943,0.301029,0.0311764,0.00765695,0.25314,-0.031453,-32.2188,145.547
94.7347,947,0.288286,0.0312725,0.00766955,0.253833,-0.031453,-32.6248,145.519
94.7347,947,0.288286,0.0312725,0.00766955,0.253833,-0.031453,-32.6248,145.519
95.1402,951,0.275491,0.0315896,0.00768838,0.255786,-0.031453,-33.0334,145.496
95.1402,951,0.275491,0.0315896,0.00768838,0.255786,-0.031453,-33.0334,145.496
95.5494,955,0.262605,0.0320802,0.00773415,0.258027,-0.031453,-33.4459,145.479
95.5494,955,0.262605,0.0320802,0.00773415,0.258027,-0.031453,-33.4459,145.479
95.9599,960,0.249781,0.0320868,0.0077689,0.256887,-0.031453,-33.8604,145.466
95.9599,960,0.249781,0.0320868,0.0077689,0.256887,-0.031453,-33.8604,145.466
96.3658,964,0.237072,0.0318084,0.00781053,0.253697,-0.031453,-34.2695,145.459
96.3658,964,0.237072,0.0318084,0.00781053,0.253697,-0.031453,-34.2695,145.459
96.7698,968,0.22438,0.0319124,0.00782492,0.25439,-0.031453,-34.6766,145.457
96.7698,968,0.22438,0.0319124,0.00782492,0.25439,-0.031453,-34.6766,145.457
97.1762,972,0.211609,0.0318213,0.00774327,0.254568,-0.031023,-35.0859,145.46
97.1762,972,0.211609,0.0318213,0.00774327,0.254568,-0.031023,-35.0859,145.46
97.5864,976,0.198725,0.0316065,0.00761864,0.256791,-0.031023,-35.4987,145.469
97.5864,976,0.198725,0.0316065,0.00761864,0.256791,-0.031023,-35.4987,145.469
97.9986,980,0.185751,0.0310018,0.007505,0.255658,-0.031023,-35.9133,145.483
97.9986,980,0.185751,0.0310018,0.007505,0.255658,-0.031023,-35.9133,145.483
98.4054,984,0.173027,0.0305662,0.00750391,0.250884,-0.031023,-36.3221,145.501
98.4054,984,0.173027,0.0305662,0.00750391,0.250884,-0.031023,-36.3221,145.501
98.8103,988,0.160402,0.0307184,0.00753063,0.251303,-0.031023,-36.7285,145.525
98.8103,988,0.160402,0.0307184,0.00753063,0.251303,-0.031023,-36.7285,145.525
99.2176,992,0.147763,0.0311803,0.0075857,0.252998,-0.031023,-37.1369,145.554
99.2176,992,0.147763,0.0311803,0.0075857,0.252998,-0.031023,-37.1369,145.554
99.6287,996,0.135076,0.0318712,0.00768072,0.255114,-0.031023,-37.5485,145.589
99.6287,996,0.135076,0.0318712,0.00768072,0.255114,-0.031023,-37.5485,145.589
100.042,1000,0.122407,0.032185,0.00778989,0.253995,-0.031023,-37.9615,145.628
100.042,1000,0.122407,0.032185,0.00778989,0.253995,-0.031023,-37.9615,145.628
100.449,1004,0.109902,0.0320865,0.00787584,0.25088,-0.031023,-38.3683,145.673
100.449,1004,0.109902,0.0320865,0.00787584,0.25088,-0.031023,-38.3683,145.673
100.855,1009,0.0974308,0.0323122,0.0079199,0.251626,-0.031023,-38.7726,145.722
100.855,1009,0.0974308,0.0323122,0.0079199,0.251626,-0.031023,-38.7726,145.722
101.263,1013,0.0849206,0.0327734,0.00797229,0.253623,-0.031023,-39.1783,145.777
101.263,1013,0.0849206,0.0327734,0.00797229,0.253623,-0.031023,-39.1783,145.777
101.675,1017,0.0723581,0.0333871,0.00804492,0.255897,-0.031023,-39.587,145.838
101.675,1017,0.0723581,0.0333871,0.00804492,0.255897,-0.031023,-39.587,145.838
102.089,1021,0.0597987,0.0335798,0.00812623,0.254807,-0.031023,-39.9967,145.903
102.089,1021,0.0597987,0.0335798,0.00812623,0.254807,-0.031023,-39.9967,145.903
102.497,1025,0.0473596,0.0333479,0.00818452,0.251689,-0.031023,-40.4,145.974
102.497,1025,0.0473596,0.0333479,0.00818452,0.251689,-0.031023,-40.4,145.974
102.904,1029,0.0349525,0.033503,0.00821085,0.252414,-0.031023,-40.8003,146.048
102.904,1029,0.0349525,0.033503,0.00821085,0.252414,-0.031023,-40.8003,146.048
103.313,1033,0.0224756,0.0338713,0.00823805,0.254378,-0.031023,-41.2019,146.129
103.313,1033,0.0224756,0.0338713,0.00823805,0.254378,-0.031023,-41.2019,146.129
103.726,1037,0.00994087,0.034413,0.00829111,0.256614,-0.031023,-41.6059,146.215
103.726,1037,0.00994087,0.034413,0.00829111,0.256614,-0.031023,-41.6059,146.215
104.14,1041,-0.00260604,0.034527,0.00835442,0.255496,-0.031023,-42.0106,146.307
104.14,1041,-0.00260604,0.034527,0.00835442,0.255496,-0.031023,-42.0106,146.307
104.55,1045,-0.0150198,0.0342196,0.00839722,0.252337,-0.031023,-42.4087,146.402
104.55,1045,-0.0150198,0.0342196,0.00839722,0.252337,-0.031023,-42.4087,146.402
104.957,1050,-0.0273941,0.0343374,0.00841426,0.253039,-0.031023,-42.8035,146.503
104.957,1050,-0.0273941,0.0343374,0.00841426,0.253039,-0.031023,-42.8035,146.503
105.367,1054,-0.0398021,0.0346819,0.0084343,0.25498,-0.031023,-43.1992,146.608
105.367,1054,-0.0398021,0.0346819,0.0084343,0.25498,-0.031023,-43.1992,146.608
105.781,1058,-0.0522901,0.0352004,0.00847989,0.257195,-0.031023,-43.597,146.72
105.781,1058,-0.0522901,0.0352004,0.00847989,0.257195,-0.031023,-43.597,146.72
106.196,1062,-0.0647735,0.0352939,0.00853911,0.256061,-0.031023,-43.9951,146.837
106.196,1062,-0.0647735,0.0352939,0.00853911,0.256061,-0.031023,-43.9951,146.837
106.606,1066,-0.0771135,0.0349597,0.00857804,0.252885,-0.031023,-44.3863,146.958
106.606,1066,-0.0771135,0.0349597,0.00857804,0.252885,-0.031023,-44.3863,146.958
107.015,1070,-0.0894563,0.0350629,0.00859116,0.25358,-0.031023,-44.774,147.083
107.015,1070,-0.0894563,0.0350629,0.00859116,0.25358,-0.031023,-44.774,147.083
107.425,1074,-0.101837,0.0353909,0.0086059,0.255516,-0.031023,-45.1622,147.214
107.425,1074,-0.101837,0.0353909,0.0086059,0.255516,-0.031023,-45.1622,147.214
107.84,1078,-0.114322,0.0359093,0.00864968,0.257726,-0.031023,-45.5521,147.351
107.84,1078,-0.114322,0.0359093,0.00864968,0.257726,-0.031023,-45.5521,147.351
108.256,1083,-0.126785,0.0360424,0.00871939,0.256584,-0.031023,-45.9419,147.494
108.256,1083,-0.126785,0.0360424,0.00871939,0.256584,-0.031023,-45.9419,147.494
108.667,1087,-0.13907,0.0357015,0.00875926,0.253396,-0.031023,-46.3247,147.639
108.667,1087,-0.13907,0.0357015,0.00875926,0.253396,-0.031023,-46.3247,147.639
109.076,1091,-0.151346,0.0357985,0.00877059,0.25409,-0.031023,-46.7036,147.789
109.076,1091,-0.151346,0.0357985,0.00877059,0.25409,-0.031023,-46.7036,147.789
109.488,1095,-0.163683,0.0361359,0.00878626,0.256042,-0.031023,-47.0827,147.944
109.488,1095,-0.163683,0.0361359,0.00878626,0.256042,-0.031023,-47.0827,147.944
109.903,1099,-0.176095,0.0366545,0.00882854,0.258254,-0.031023,-47.4631,148.106
109.903,1099,-0.176095,0.0366545,0.00882854,0.258254,-0.031023,-47.4631,148.106
110.32,1103,-0.188492,0.0367225,0.00888316,0.257107,-0.031023,-47.8431,148.273
110.32,1103,-0.188492,0.0367225,0.00888316,0.257107,-0.031023,-47.8431,148.273
110.732,1107,-0.200772,0.036362,0.00892057,0.253915,-0.031023,-48.2158,148.442
110.732,1107,-0.200772,0.036362,0.00892057,0.253915,-0.031023,-48.2158,148.442
111.142,1111,-0.213044,0.0364555,0.00893072,0.25461,-0.031023,-48.5844,148.616
111.142,1111,-0.213044,0.0364555,0.00893072,0.25461,-0.031023,-48.5844,148.616
111.555,1116,-0.225374,0.0368804,0.00896659,0.256545,-0.031023,-48.9528,148.795
111.555,1116,-0.225374,0.0368804,0.00896659,0.256545,-0.031023,-48.9528,148.795
111.971,1120,-0.237736,0.0374139,0.00901066,0.258753,-0.031023,-49.3221,148.981
111.971,1120,-0.237736,0.0374139,0.00901066,0.258753,-0.031023,-49.3221,148.981
112.389,1124,-0.250081,0.0374832,0.00906632,0.257602,-0.031023,-49.6907,149.172
112.389,1124,-0.250081,0.0374832,0.00906632,0.257602,-0.031023,-49.6907,149.172
112.801,1128,-0.262309,0.0371086,0.00910288,0.25443,-0.031023,-50.0518,149.365
